10 25 1.95, 14 41 11.56, 12 40 6.09, 9 93 1.16, 11 16 7.44, 11 23 3.83, 5 27 1.54, ,,,,,,,,,,,,,,,,,,,,,,,,
10 27 0.68, 10 27 1.4, 10 32 1.22, 14 29 2.68, 18 46 0.39, 18 75 0.23, 12 25 2.35, 1 50 2.24, 1 26 2.4, 1 45 3.76, 13 42 1.6, 15 21 1.07, 15 31 4.4, 10 56 1.02, 10 47 1.31, 18 54 0.59, 1 40 1.68, 1 26 2.53, 15 22 2.68, 15 29 0.98, 15 27 3.47, 15 26 4.24, 8 55 0.81, 8 40 1.01, 6 14 2.45, 4 48 1.16, 11 32 1.34, 5 7 3.63, 17 11 0.51, 17 24 1.89, 9 24 7.43, 11 42 1.47
10 52 8.42, 8 45 4.14, 6 29 1.41, 17 22 4.47, 17 18 4.24, 17 26 8.5, 9 21 1.2, 2 70 19.8, 2 58 0.02, 2 63 10.7, 2 52 11.29, 2 56 14.7, 2 67 10.72, 2 91 11.45, 11 29 1.47, 5 12 5.18, 3 21 2.67, ,,,,,,,,,,,,,,
10 44 7.58, 12 39 8.75, 7 11 2.89, 13 47 1.68, 13 40 2.96, 15 30 2.7, 17 23 11.62, 4 27 6.14, 9 24 1.25, 9 21 0.56, 11 31 9.55, ,,,,,,,,,,,,,,,,,,,,
14 32 5.74, 14 37 12.62, 14 21 11.59, 12 29 9.68, 1 35 1.47, 1 45 0.27, 7 5 8.2, 13 59 1.75, 13 65 2.19, 13 35 2.22, 10 36 5.08, 14 20 9.14, 14 24 15.83, 18 60 6.68, 12 37 2.76, 1 25 1.59, 1 25 1.6, 9 19 0.83, 9 34 0.65, 9 23 2.91, 2 70 4.61, 2 18 10.97, ,,,,,,,,,
10 33 2.91, 18 38 5.46, 18 40 2.62, 12 21 6.88, 1 83 0.94, 8 24 4.11, 8 30 4.11, 8 29 4.99, 8 30 2.71, 8 20 3.77, 6 70 0.86, 6 59 1.94, 17 41 5.33, 17 34 5.65, 17 31 8.41, 17 39 6.08, 17 25 6.83, 17 15 5.87, 17 21 3.99, 17 31 7.35, 16 64 7.38, 11 19 7.71, 5 27 2.22, 5 34 3.03, 5 31 7.43, ,,,,,,
10 27 0.98, 10 39 1.15, 10 33 1.62, 14 60 3.69, 18 39 2.38, 12 55 3.33, 1 103 3.74, 1 101 2.88, 13 69 0.39, 15 46 4.13, 15 30 3.91, 15 29 0.67, 6 62 0.5, 4 67 1.8, 4 59 1.97, 9 121 2.29, ,,,,,,,,,,,,,,,
10 36 5.11, 12 36 9.09, 17 18 8.94, 4 61 0.06, 16 36 3.28, 16 27 7.46, ,,,,,,,,,,,,,,,,,,,,,,,,,
10 42 0.9, 14 26 2.52, 12 31 5.76, 12 43 7.57, 1 34 3.26, 1 34 2.19, 7 10 0.04, 1 29 1.78, 9 23 6.65, 2 60 4.19, 2 73 1.89, 11 22 1.75, ,,,,,,,,,,,,,,,,,,,
14 57 10.15, 14 35 17.06, 14 56 10.94, 12 39 4.37, 12 67 8.12, 12 34 5.93, 12 35 5.46, 12 69 5.41, 12 39 2.84, 12 49 7.45, 12 37 4.11, 1 108 1.0, 1 70 0.74, 7 42 3.66, 7 51 2.51, 13 57 2.25, 17 15 5.23, 16 45 4.19, 16 36 3.69, 16 34 6.33, 16 66 5.93, 9 89 0.98, 9 109 0.35, 9 50 1.4, 2 41 7.09, 2 74 5.38, ,,,,,
10 58 2.28, 10 55 5.77, 10 52 3.87, 14 40 6.4, 18 47 4.93, 18 91 5.72, 12 32 5.42, 1 26 1.12, 7 11 5.16, 13 58 0.75, 15 20 2.49, 15 22 3.79, 15 20 3.31, 17 23 5.36, 17 24 0.84, 17 27 4.55, 16 45 9.35, 9 21 1.08, 2 83 3.83, 2 82 24.19, 9 28 2.23, 11 24 9.99, ,,,,,,,,,
 16 24 0.6, 16 44 0.78, 16 52 1.7, 16 46 1.29, 9 29 4.57, 2 98 6.02, 2 64 7.66, 11 28 1.53, 3 42 1.5, 3 39 4.3, 3 35 3.82, 3 22 6.17, 3 56 3.77, ,,,,,,,,,,,,,,,,,,
10 29 2.66, 18 68 2.08, 18 61 1.8, 18 72 0.41, 18 56 1.97, 1 17 2.06, 13 48 0.02, 15 25 3.36, 15 25 2.85, 8 48 0.51, 6 18 0.98, 17 39 2.02, 5 19 2.76, 5 13 2.76, 5 11 0.88, 3 27 3.3, 3 27 3.95, ,,,,,,,,,,,,,,
 18 15 5.74, 18 44 4.01, 18 48 6.19, 18 32 2.39, 13 56 2.69, 4 31 3.94, 4 30 3.59, 4 58 3.41, 9 101 1.57, 2 48 7.72, 11 16 4.34, 5 14 3.3, 3 32 2.96, 3 52 3.43, 3 37 3.47, ,,,,,,,,,,,,,,,,
10 36 6.22, 10 17 3.83, 10 38 4.24, 10 39 4.58, 10 25 9.16, 10 28 2.52, 10 29 5.14, 10 54 5.26, 10 31 8.42, 10 34 6.15, 14 27 13.41, 18 53 9.65, 18 31 0.71, 18 57 4.62, 18 59 3.32, 18 55 5.33, 7 58 6.71, 7 32 3.4, 7 43 5.99, 13 14 1.45, 9 51 1.35, 5 21 2.69, 5 22 6.32, 5 13 5.48, 3 38 5.95, ,,,,,,
 15 21 2.08, 6 17 0.98, 4 47 0.21, 16 20 8.54, 16 36 1.46, 9 18 0.42, 9 32 0.33, 16 33 2.71, 16 24 3.37, 9 30 1.05, 9 26 2.13, 9 14 3.36, 9 26 1.6, 9 23 1.45, 9 19 2.58, 9 34 0.87, 9 28 1.46, 9 29 1.2, 9 23 1.77, 9 24 0.65, 9 21 1.31, 9 21 1.47, 9 30 1.58, 2 58 8.94, 2 54 17.19, 2 87 14.49, 11 21 2.88, 11 22 5.04, 11 30 6.29, ,,
12 26 1.66, 13 27 1.42, 15 15 3.31, 15 24 3.83, 15 31 4.96, 15 22 5.76, 8 65 0.82, 8 54 1.37, 6 22 2.25, 17 21 2.38, 15 19 6.77, 15 21 2.16, 15 26 2.11, 8 62 1.81, 8 59 2.31, 6 26 1.56, 6 23 0.94, 17 19 1.18, 17 36 3.22, 17 26 0.42, 4 57 0.03, 17 35 1.66, 17 30 1.41, 17 32 2.85, 17 20 0.95, 16 22 1.19, 2 53 0.29, 2 67 4.26, 3 48 5.35, ,,
10 53 2.59, 12 36 3.26, 13 47 1.62, 13 55 1.32, 13 41 0.67, 15 23 1.22, 8 65 3.16, 8 56 6.13, 17 19 5.82, 17 32 0.2, 11 17 7.42, ,,,,,,,,,,,,,,,,,,,,
10 35 7.6, 10 61 1.94, 18 45 2.47, 14 21 0.57, 14 28 9.94, 12 51 7.55, 7 11 6.91, 16 22 4.25, 16 51 8.7, 16 48 3.65, ,,,,,,,,,,,,,,,,,,,,,
10 43 1.57, 10 34 0.37, 18 52 1.4, 18 55 1.58, 18 80 0.65, 18 40 0.81, 18 67 1.61, 18 46 0.92, 1 38 2.63, 7 11 0.07, 7 12 1.61, 13 40 0.36, 13 55 0.47, 15 18 4.9, 15 25 2.11, 15 25 2.05, 15 23 3.42, 15 23 5.64, 15 35 2.53, 15 18 3.02, 15 9 4.53, 15 28 1.23, 15 17 3.81, 15 25 1.99, 13 55 1.4, 13 38 0.9, 13 56 1.08, 13 62 0.08, 15 16 1.13, 8 55 1.42, 6 11 0.95, 6 32 0.6
 2 71 8.29, 11 16 0.04, 5 24 3.71, 3 29 2.78, 3 28 3.3, 3 44 4.75, 3 47 2.6, 3 33 2.14, 3 49 3.73, 3 35 5.33, 3 46 1.33, ,,,,,,,,,,,,,,,,,,,,
 4 57 1.53, 4 50 4.27, 4 59 2.98, 2 41 9.33, 9 27 1.09, 2 59 9.14, 5 10 1.68, 5 12 5.57, 11 41 8.88, 5 10 5.15, 5 12 1.36, 4 48 5.24, 4 24 4.02, 4 46 2.74, 16 43 0.05, 16 49 3.78, 16 19 4.16, 9 32 0.73, 9 22 0.11, 9 35 1.74, 2 88 15.67, 11 18 6.44, 3 22 0.6, 3 39 6.33, 3 21 3.63, 3 35 4.05, 3 24 2.34, ,,,,
10 25 0.93, 10 31 1.06, 14 68 4.21, 18 55 0.65, 18 54 1.27, 18 54 0.9, 12 54 1.15, 12 64 2.75, 1 70 3.66, 15 19 1.87, 15 23 4.29, 15 42 3.07, 8 34 1.71, 6 61 2.07, 6 47 0.14, 6 69 1.48, 6 71 1.75, 17 13 1.71, 6 56 1.21, 17 34 1.08, 17 38 1.59, 17 30 3.1, 8 29 1.19, 17 27 0.62, 17 42 0.36, 16 52 1.36, 2 38 0.26, ,,,,
 5 14 1.58, 3 28 4.79, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 34 7.18, 10 56 2.28, 10 31 7.93, 10 44 3.39, 10 56 2.28, 14 25 15.01, 12 36 9.56, 12 49 1.71, 12 56 5.88, 12 31 5.05, 1 29 0.23, 8 56 2.97, 8 38 1.93, 8 51 3.26, 8 54 2.67, 8 57 3.89, 6 9 1.43, 17 26 10.69, 17 30 3.36, 17 33 1.12, 4 37 4.43, 4 59 8.72, 16 51 6.13, 9 25 2.47, ,,,,,,,
10 47 6.93, 14 20 1.26, 14 31 13.13, 14 33 10.8, 18 52 9.3, 13 50 2.55, 15 32 2.35, 6 23 0.79, 6 18 1.47, 4 50 1.32, 4 54 3.4, 16 45 2.62, 9 27 0.31, 2 95 12.05, 2 87 1.69, 2 86 16.01, 2 67 10.32, 2 90 13.67, 2 97 6.39, 2 67 10.91, 2 67 12.51, 2 50 7.95, 2 60 8.33, 2 74 10.98, 2 63 9.16, 2 94 1.69, ,,,,,
18 46 6.89, 18 47 6.66, 13 52 1.99, 17 36 4.74, 4 55 5.22, 17 26 5.5, 17 36 7.39, 17 43 5.6, 17 33 5.61, 11 22 8.22, 5 23 1.09, 5 30 3.67, 3 51 3.83, ,,,,,,,,,,,,,,,,,,
10 20 9.02, 10 29 5.05, 10 21 3.74, 10 36 3.06, 10 33 2.28, 10 16 6.16, 10 22 7.39, 10 50 5.38, 18 68 6.88, 18 56 5.23, 12 43 0.93, 12 47 2.97, 12 51 0.96, 12 52 6.93, 12 56 5.62, 1 82 0.59, 1 98 1.51, 7 39 5.71, 13 64 2.09, 15 49 3.8, 8 36 4.98, 8 53 6.01, 6 84 0.32, 17 32 3.92, 17 31 0.71, ,,,,,,
10 69 9.12, 14 31 7.02, 14 31 8.9, 18 62 2.28, 7 14 4.32, 15 25 2.82, 15 18 1.47, 15 23 2.36, 15 30 4.38, 17 27 5.53, 4 61 3.76, 5 11 2.8, 3 42 2.69, ,,,,,,,,,,,,,,,,,,
14 21 9.61, 14 13 12.27, 14 26 11.95, 14 34 1.16, 12 38 6.63, 1 21 1.21, 12 36 4.24, 12 44 6.92, 12 48 7.74, 1 22 1.18, 12 28 2.26, 7 17 4.74, 13 63 2.34, 13 50 2.53, 15 24 2.33, 12 32 5.69, 1 30 0.2, 7 12 6.19, 13 49 3.18, 15 28 1.13, 15 16 2.36, 15 20 3.66, 8 71 3.67, 8 61 7.02, 8 14 2.95, 6 27 0.4, 6 20 1.46, 6 24 0.9, 6 25 1.49, 4 63 4.6, 4 65 2.35, 4 49 3.87
10 34 8.6, 10 26 4.65, 10 44 7.63, 10 36 6.32, 10 12 7.48, 14 60 6.27, 18 32 8.5, 12 67 5.57, 12 46 5.29, 12 56 5.6, 18 50 4.47, 12 45 3.19, 12 42 6.62, 1 48 0.59, 7 60 1.64, 15 41 1.91, 4 45 4.29, 2 65 5.35, 5 25 2.14, 3 40 1.15, ,,,,,,,,,,,
18 54 1.57, 12 64 2.47, 12 46 3.45, 12 47 5.17, 1 37 2.79, 15 27 0.27, 15 27 4.17, 15 18 1.77, 15 24 2.07, 15 21 2.17, 8 57 1.33, 8 41 0.02, 8 50 0.44, 8 64 1.61, 8 54 0.98, 8 57 1.05, 6 31 0.44, 17 25 1.97, 17 31 0.86, 4 50 1.07, 16 33 0.62, 2 72 3.97, 5 10 3.32, ,,,,,,,,
14 56 9.33, 14 46 6.63, 12 43 7.84, 1 84 1.76, 1 68 0.83, 7 47 1.06, 15 47 2.58, 6 60 1.01, 6 73 1.77, 6 74 0.55, 4 44 2.51, 17 32 8.5, 4 53 5.67, 16 58 6.65, 7 46 5.32, 13 32 1.61, 13 53 1.62, 6 69 1.72, 4 37 4.85, 16 49 2.46, 9 106 0.47, 2 74 16.53, 11 17 6.29, 11 24 1.45, 11 18 5.17, ,,,,,,
 11 19 0.4, 4 36 1.61, 16 84 0.96, 9 84 5.22, 2 56 1.94, 11 22 1.38, ,,,,,,,,,,,,,,,,,,,,,,,,,
10 38 0.8, 10 31 0.69, 14 51 3.17, 12 65 4.86, 1 96 3.38, 7 41 2.0, 13 34 0.39, 15 51 0.87, 15 37 2.68, 15 31 0.98, 6 47 1.34, 6 58 1.13, 3 43 3.34, ,,,,,,,,,,,,,,,,,,
 2 95 9.57, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 34 1.25, 10 37 1.63, 10 27 1.62, 14 28 4.77, 14 56 4.54, 18 46 0.34, 7 52 1.06, 13 57 1.19, 13 53 0.78, 13 42 0.64, 15 55 4.46, 17 24 2.48, 13 58 1.51, 8 30 0.74, 8 32 1.85, 6 49 0.89, 17 22 0.83, 17 14 1.63, 16 42 1.18, 9 123 6.07, 9 131 5.91, 2 26 0.56, 4 67 0.42, 4 68 1.48, 4 53 2.43, 4 39 1.94, 16 50 1.42, 16 38 0.98, 16 46 1.12, 16 50 1.46, 16 69 1.15, 16 63 1.27
10 44 9.04, 10 28 3.3, 10 42 7.8, 10 36 4.94, 10 45 0.93, 10 48 5.1, 10 30 7.12, 10 33 5.45, 10 63 7.77, 10 45 3.6, 10 47 8.19, 10 38 4.73, 10 42 5.9, 10 50 3.01, 10 18 7.99, 14 25 3.98, 18 77 2.04, 15 19 4.43, 15 29 2.23, 15 36 4.06, 6 17 1.91, 6 21 1.53, 17 29 6.64, 17 11 7.44, 17 32 4.87, 17 25 8.55, 6 27 0.24, 6 29 0.53, 17 30 4.41, 4 41 5.02, 16 42 6.64, 16 43 3.98
10 51 1.71, 10 42 5.36, 14 36 16.38, 18 64 5.29, 18 65 5.92, 18 74 3.92, 12 32 2.37, 12 40 2.91, 12 47 8.28, 1 19 0.56, 13 41 3.61, 15 21 2.4, 17 30 4.97, ,,,,,,,,,,,,,,,,,,
10 37 1.79, 14 36 4.74, 18 40 0.78, 12 47 4.72, 1 18 1.12, 1 32 4.16, 1 26 1.89, 7 13 2.15, 1 42 2.46, 1 28 2.99, 1 24 4.13, 1 16 3.66, 1 35 0.98, 13 36 1.01, 17 25 0.92, 17 27 1.89, 2 70 1.34, 11 28 0.82, 11 35 0.54, 3 38 3.41, ,,,,,,,,,,,
12 48 4.13, 1 41 1.25, 1 53 1.08, 13 48 2.35, 13 45 2.42, 7 15 5.11, 7 12 5.16, 13 35 1.09, 13 60 1.32, 15 24 2.41, 8 54 5.9, 8 46 5.3, 6 17 0.41, 6 31 1.48, 6 26 0.94, 9 28 0.36, 5 12 2.31, ,,,,,,,,,,,,,,
 11 28 1.32, 11 18 0.05, 11 26 1.72, 11 37 1.12, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 37 6.34, 10 43 3.8, 10 33 0.26, 10 21 2.4, 15 22 4.0, 8 49 4.97, 8 60 4.72, 8 52 1.61, 6 25 0.67, 17 34 10.26, 17 41 12.81, 17 18 4.58, 17 26 11.2, 17 20 4.87, 17 23 9.8, 17 26 11.38, 3 41 2.56, 3 36 6.77, 3 45 5.24, ,,,,,,,,,,,,
10 22 6.7, 10 53 4.18, 10 19 7.82, 18 47 8.73, 18 48 4.01, 15 23 3.81, 8 29 5.34, 17 23 7.09, 17 25 0.5, 17 28 3.93, 17 20 3.31, 17 29 9.24, 17 31 5.13, 17 37 7.42, 17 19 4.03, 2 75 2.0, 5 10 5.41, 3 44 7.28, 3 49 2.8, 3 44 2.78, ,,,,,,,,,,,
10 53 1.5, 14 32 5.07, 18 61 1.01, 18 60 1.41, 1 40 1.34, 13 63 0.65, 13 42 1.47, 13 44 2.16, 13 39 1.17, 13 42 1.18, 15 13 3.53, 15 21 6.4, 15 27 0.22, 15 28 2.01, 15 20 3.12, 8 16 1.13, 6 27 1.18, 3 42 4.27, 5 10 2.32, 5 6 4.76, ,,,,,,,,,,,
14 27 8.79, 14 29 3.24, 14 31 5.03, 7 12 5.67, 7 9 7.65, 7 13 6.28, 15 25 2.47, 17 31 2.38, 4 61 6.21, 4 37 1.7, 16 49 3.41, 16 35 5.59, 9 41 1.42, 9 27 0.84, 7 10 1.29, 7 12 4.65, 7 13 4.19, 13 38 1.16, 13 41 0.67, 15 17 2.71, 8 43 5.21, 6 23 1.79, 6 31 0.88, 4 59 4.73, 4 61 1.19, 4 30 1.41, 16 53 3.92, 4 52 3.39, 16 38 2.26, 16 43 5.27, 16 46 4.46, 9 30 1.4
10 37 0.65, 10 37 1.29, 10 35 1.69, 18 53 1.21, 1 17 2.1, 13 41 1.24, 13 43 1.7, 15 23 4.23, 15 23 0.43, 15 27 5.46, 15 20 2.82, 15 12 2.4, 15 31 3.58, 15 20 2.71, 15 26 4.22, 15 17 4.61, 15 10 1.23, 15 23 2.79, 15 21 1.46, 8 48 1.36, 8 51 1.08, 17 30 2.08, 17 22 1.56, 16 45 0.98, 2 71 3.06, 3 48 3.9, 3 45 3.23, 3 42 4.03, ,,,
 1 92 1.36, 7 30 4.95, 13 49 1.55, 13 33 2.32, 13 52 1.64, 15 56 5.25, 8 32 1.91, 6 71 0.05, 17 41 9.73, 17 18 2.17, 15 53 2.6, 15 61 4.06, 17 20 9.91, 5 18 5.66, 5 29 2.98, 5 30 2.57, ,,,,,,,,,,,,,,,
10 51 4.57, 10 36 0.01, 14 38 12.15, 1 20 0.99, 1 42 1.75, 15 22 0.04, 15 21 2.1, 15 26 0.78, 15 35 3.25, 15 25 2.56, 8 33 4.91, 17 26 3.42, 16 40 6.31, 9 30 1.58, 9 15 3.06, 2 70 5.29, 11 34 7.37, 5 14 3.58, 5 14 1.6, 4 56 3.79, ,,,,,,,,,,,
10 38 4.62, 14 19 13.38, 14 45 7.25, 14 49 12.26, 18 45 9.13, 18 51 8.18, 18 44 4.37, 14 43 12.49, 12 62 6.7, 12 41 7.32, 13 50 0.91, 15 40 2.93, 8 41 3.61, 6 62 1.61, 17 33 6.0, 16 42 4.9, 16 54 5.22, 2 55 11.17, ,,,,,,,,,,,,,
10 53 4.81, 14 29 13.43, 12 41 4.23, 1 23 1.21, 18 37 6.55, 12 46 3.46, 12 51 7.82, 1 18 0.75, 13 38 1.48, 13 37 0.42, 8 50 3.48, 6 25 1.2, 6 29 2.37, 17 22 8.97, 6 19 1.47, 6 28 1.74, 6 17 1.5, 17 25 6.43, 4 72 0.8, 16 31 0.67, 16 48 0.97, 16 37 3.27, 2 80 10.18, 2 80 11.77, 5 14 4.9, 5 11 2.94, ,,,,,
 17 20 1.48, 17 26 8.22, 17 22 5.17, 17 28 4.84, 17 22 0.77, 17 37 3.55, 17 31 5.76, 17 37 6.69, 17 25 5.22, 17 20 8.53, 4 53 6.25, 4 40 5.48, 16 13 3.51, 9 21 2.15, 2 88 13.94, 11 32 13.46, 11 25 6.28, 5 8 2.77, 3 43 6.39, ,,,,,,,,,,,,
14 32 9.03, 14 31 19.54, 14 32 7.6, 14 40 5.44, 14 33 7.91, 14 28 2.09, 14 17 4.78, 13 35 1.78, 7 15 7.01, 17 21 3.88, 4 70 3.08, 4 33 2.31, 16 42 6.02, 9 22 2.58, 2 39 14.42, 2 76 21.86, 11 33 1.31, 11 22 10.88, 11 22 4.69, ,,,,,,,,,,,,
10 51 2.49, 14 25 4.12, 14 41 4.03, 14 22 3.76, 12 29 1.72, 12 33 2.92, 1 36 1.65, 7 6 0.76, 7 6 2.14, 7 8 2.49, 13 56 0.22, 13 54 0.9, 15 13 3.1, 17 27 1.46, 4 40 1.69, 16 29 0.44, 16 34 0.26, 16 36 0.91, 16 44 0.58, 16 61 0.67, 9 23 5.63, 9 25 7.61, 9 19 3.55, 2 70 1.06, ,,,,,,,
10 33 4.77, 10 36 6.77, 18 69 3.87, 1 66 0.99, 7 36 4.6, 7 44 6.35, 13 30 2.05, 6 69 0.59, 6 56 1.38, 6 56 0.2, 6 51 1.43, 6 77 1.94, 13 72 2.02, 13 87 1.91, 15 41 3.19, 8 30 4.72, 6 53 1.36, 17 28 7.5, 17 24 3.52, 17 29 9.76, 17 28 4.57, 17 32 5.36, 3 35 2.46, ,,,,,,,,
14 60 11.46, 18 39 2.62, 12 31 5.31, 12 35 4.12, 12 52 3.29, 12 63 7.36, 12 40 0.42, 12 56 6.13, 12 46 4.76, 1 104 0.24, 11 14 6.05, 11 21 7.72, 11 26 3.83, 5 33 3.68, 5 32 5.43, 3 40 3.64, ,,,,,,,,,,,,,,,
10 35 1.23, 10 34 0.5, 18 54 1.4, 18 34 1.3, 18 53 1.15, 18 43 1.03, 13 46 1.12, 13 49 0.34, 15 40 2.37, 17 20 2.86, 4 52 2.12, 16 67 0.84, 2 54 2.96, 2 64 1.11, 2 43 1.62, 2 49 1.04, 2 52 0.84, 9 106 3.34, 2 59 4.29, 2 62 6.57, 2 68 3.53, 11 22 1.33, 11 24 0.79, 11 15 0.76, 2 79 3.86, 11 28 0.98, 5 37 1.34, 3 30 4.89, 3 43 4.41, ,,
10 29 3.14, 15 52 2.76, 15 66 5.42, 15 38 3.0, 15 36 2.48, 6 35 0.47, 6 71 0.67, 17 30 8.07, 9 109 0.5, 7 52 5.3, 7 32 5.12, 7 38 6.96, 15 32 1.83, 15 36 4.7, 15 40 0.57, 15 40 2.17, 15 42 0.73, 6 60 1.43, 6 80 1.16, 6 67 1.16, 17 27 6.87, 3 65 7.56, 3 32 5.98, ,,,,,,,,
10 42 7.01, 10 43 7.71, 10 23 2.93, 15 36 3.02, 6 11 0.28, 17 47 1.02, 17 31 5.8, 4 60 7.73, 16 80 5.57, 16 44 2.02, 16 47 2.61, 16 60 5.11, 16 64 3.97, 2 50 1.25, 5 28 3.26, 5 26 2.26, 5 23 2.46, 5 43 3.77, ,,,,,,,,,,,,,
14 32 2.51, 14 39 5.63, 18 29 1.04, 18 60 1.72, 13 27 1.27, 13 52 1.2, 6 32 0.92, 4 70 2.73, 16 39 1.29, 7 10 1.61, 13 55 1.14, 8 38 1.22, 6 11 0.83, 17 33 2.35, ,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 16 2.86, 10 38 3.33, 10 41 3.71, 14 14 8.92, 14 37 13.43, 14 28 16.46, 14 19 1.91, 18 57 2.78, 18 93 6.73, 1 35 0.42, 1 25 0.6, 1 26 0.02, 13 40 2.04, 13 48 1.75, 16 52 7.98, 16 47 5.24, 9 33 2.55, 15 29 3.13, 15 20 1.97, 15 29 2.18, 15 25 3.76, 15 26 2.54, 15 26 2.98, 8 53 6.7, 8 57 4.32, 8 54 5.83, 6 40 1.17, 17 26 2.38, 4 50 6.09, 16 29 4.49, 16 41 3.84, 9 24 1.68
1 42 0.91, 1 63 1.36, 13 49 1.16, 15 41 4.21, 8 32 1.36, 17 24 8.66, 17 42 5.29, 17 37 6.19, 17 23 7.33, 16 65 0.75, 2 41 0.56, 5 22 3.05, 5 27 4.74, ,,,,,,,,,,,,,,,,,,
14 35 1.89, 12 29 8.35, 1 20 2.78, 7 9 1.62, 12 53 1.54, 13 38 1.36, 15 21 1.51, 17 19 0.92, 16 36 0.13, 16 36 0.99, 9 36 2.79, 9 27 10.59, 9 29 0.41, 2 65 5.51, 2 63 2.6, 11 29 2.23, 11 51 0.03, ,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 45 5.3, 18 54 5.19, 12 31 1.26, 12 37 6.59, 12 24 4.56, 1 32 0.98, 15 27 2.29, 15 17 2.02, 15 32 2.67, 15 25 1.35, 15 23 3.11, 10 44 3.27, 10 43 2.75, 10 50 7.46, 14 31 16.12, 14 31 6.47, 14 27 11.6, 14 25 13.08, 18 52 7.79, 18 57 7.26, 18 43 4.03, 12 43 2.88, 12 35 3.44, 1 32 0.33, 7 9 2.61, 15 27 2.98, 17 24 4.76, 4 40 3.59, 16 20 2.19, 9 22 1.16, 2 80 15.44, 5 13 4.07
14 27 0.67, 12 47 0.96, 12 36 4.97, 12 45 3.97, 1 30 2.74, 7 12 0.3, 13 63 0.87, 13 44 0.45, 13 48 1.75, 13 49 1.34, 13 48 0.55, 13 37 0.69, 13 51 1.23, 6 26 1.99, 6 29 1.32, 4 61 0.93, 16 41 1.41, 9 31 0.86, 9 38 5.13, 9 21 9.45, 9 17 6.58, 2 78 5.8, 2 51 2.96, 2 54 3.97, 2 83 3.11, ,,,,,,
 5 30 2.82, 3 46 4.01, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 40 6.76, 14 33 4.09, 18 52 2.26, 7 12 8.92, 13 43 1.7, 8 37 3.6, 6 39 0.8, ,,,,,,,,,,,,,,,,,,,,,,,,
10 30 5.41, 14 42 10.17, 1 68 1.29, 1 84 0.32, 13 49 1.41, 13 63 0.85, 15 43 2.32, 15 46 3.92, 15 54 2.66, 15 34 2.55, 17 19 7.14, 4 52 2.64, 9 96 2.7, 2 58 8.69, 2 39 12.93, 3 36 4.18, ,,,,,,,,,,,,,,,
 3 30 4.7, 3 39 5.03, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 33 1.04, 10 34 1.77, 10 15 0.65, 14 34 2.45, 18 43 1.27, 18 60 1.12, 13 57 1.19, 13 47 1.03, 15 25 4.19, 6 85 0.29, 17 44 1.82, 17 7 1.76, 17 21 1.37, 17 29 0.87, 15 55 0.86, 6 68 0.53, 8 43 1.27, 6 62 0.65, 6 77 2.5, 6 54 1.15, ,,,,,,,,,,,
10 56 5.76, 14 29 1.7, 14 33 17.51, 12 35 9.11, 1 28 1.49, 13 54 1.24, 15 23 3.6, 6 30 0.56, 6 29 0.89, 6 23 0.5, 4 52 2.49, 16 37 0.25, 7 9 7.67, 7 9 8.23, 4 66 2.54, 4 37 3.9, 4 87 3.32, 16 33 7.92, 16 40 2.06, 9 17 1.48, 1 29 1.68, 7 12 5.99, 7 13 5.28, 7 15 9.24, 7 10 4.06, 7 13 7.99, 16 43 5.09, 16 42 2.73, 16 39 1.92, 16 38 3.53, 16 23 2.97, 7 9 6.93
12 33 6.95, 13 42 0.62, 13 29 0.53, 15 23 3.42, 15 25 3.84, 15 14 3.58, 15 28 1.67, 15 18 2.76, 8 40 1.85, 8 57 0.83, 8 51 1.24, 8 35 1.8, 6 36 2.09, 17 21 1.95, 17 35 0.69, 17 34 1.2, 9 30 6.87, 2 51 1.56, ,,,,,,,,,,,,,
 6 64 1.36, 8 32 1.68, 8 41 1.06, 6 94 2.36, 17 26 1.28, 4 66 1.21, ,,,,,,,,,,,,,,,,,,,,,,,,,
10 19 4.65, 10 33 2.85, 10 36 4.39, 10 32 1.53, 10 44 7.87, 10 18 4.39, 18 29 3.29, 18 41 7.66, 18 62 7.14, 18 67 3.23, 18 67 9.44, 12 29 8.0, 12 70 4.01, 1 81 1.46, 15 50 1.68, 15 42 4.0, 15 40 0.22, 15 39 2.89, 8 43 4.72, 6 68 1.77, 11 9 4.79, 3 38 3.74, ,,,,,,,,,
10 39 4.26, 14 49 7.17, 14 45 15.21, 14 39 7.1, 14 56 9.7, 12 59 5.64, 12 64 6.33, 1 67 0.95, 1 63 1.32, 1 76 1.86, 1 66 0.34, 16 49 3.22, 16 72 8.31, 9 104 0.74, 2 50 8.07, 2 41 9.35, 2 71 8.57, 2 37 18.84, 2 39 22.41, 2 59 0.18, 11 25 6.47, ,,,,,,,,,,
